Country,Year,Production Mineral,Production Qty,Import Mineral Name,Import Qty,Access to electricity (% of pop),Central Govt Debt (% of GDP),Electricity from fossil (% of total),Electricity from nuclear (% of total),Electricity from renewables excl. hydro (% of total),FDI (% of GDP),FDI (US$),GDP (constant PPP),GDP (current US$),GDP growth (%),Population (Total),WGI Average,,,,
Malaysia,2019,Tin And Alloys Incl. Scrap,0,Tin And Alloys Incl. Scrap,1600,100,52.42135021,83.9341082,0,1.510291388,2.506977057,0,1.05E+12,3.65E+11,4.413187421,33440596,0.389775546,,,,
Malaysia,2019,Titanium (TiO2),6930,Titanium (TiO2),0,100,52.42135021,83.9341082,0,1.510291388,2.506977057,0,1.05E+12,3.65E+11,4.413187421,33440596,0.389775546,,,,
Malaysia,2019,Zircon,449,Zircon,0,100,52.42135021,83.9341082,0,1.510291388,2.506977057,0,1.05E+12,3.65E+11,4.413187421,33440596,0.389775546,,,,
Malaysia,2019,Zirconium & Scrap,0,Zirconium & Scrap,2,100,52.42135021,83.9341082,0,1.510291388,2.506977057,0,1.05E+12,3.65E+11,4.413187421,33440596,0.389775546,,,,
Malaysia,2020,Cadmium (incl. Waste & Scrap),0,Cadmium (incl. Waste & Scrap),0,100,62.00672151,82.44722395,0,1.896762226,1.202754643,0,9.90E+11,3.37E+11,-5.456846584,33889558,0.410329682,,,,
Malaysia,2020,Rare Earths (REO),10,Rare Earths (REO),0,100,62.00672151,82.44722395,0,1.896762226,1.202754643,0,9.90E+11,3.37E+11,-5.456846584,33889558,0.410329682,,,,
Malaysia,2020,Silicon,0,Silicon,445,100,62.00672151,82.44722395,0,1.896762226,1.202754643,0,9.90E+11,3.37E+11,-5.456846584,33889558,0.410329682,,,,
Malaysia,2020,Tantalum (Ta2O5),1,Tantalum (Ta2O5),0,100,62.00672151,82.44722395,0,1.896762226,1.202754643,0,9.90E+11,3.37E+11,-5.456846584,33889558,0.410329682,,,,
Malaysia,2020,Tin,2963,Tin,0,100,62.00672151,82.44722395,0,1.896762226,1.202754643,0,9.90E+11,3.37E+11,-5.456846584,33889558,0.410329682,,,,
Malaysia,2020,Tin And Alloys Incl. Scrap,0,Tin And Alloys Incl. Scrap,497,100,62.00672151,82.44722395,0,1.896762226,1.202754643,0,9.90E+11,3.37E+11,-5.456846584,33889558,0.410329682,,,,
Malaysia,2020,Titanium (TiO2),6280,Titanium (TiO2),0,100,62.00672151,82.44722395,0,1.896762226,1.202754643,0,9.90E+11,3.37E+11,-5.456846584,33889558,0.410329682,,,,
Malaysia,2020,Zircon,157,Zircon,0,100,62.00672151,82.44722395,0,1.896762226,1.202754643,0,9.90E+11,3.37E+11,-5.456846584,33889558,0.410329682,,,,
Malaysia,2020,Zirconium & Scrap,0,Zirconium & Scrap,0,100,62.00672151,82.44722395,0,1.896762226,1.202754643,0,9.90E+11,3.37E+11,-5.456846584,33889558,0.410329682,,,,
Malaysia,2021,Cadmium (incl. Waste & Scrap),0,Cadmium (incl. Waste & Scrap),43,100,63.26683667,80.91256105,0,-0.280085789,5.416259849,0,1.02E+12,3.74E+11,3.315349544,34282399,0.373300446,,,,
Malaysia,2021,Rare Earths (REO),30,Rare Earths (REO),0,100,63.26683667,80.91256105,0,-0.280085789,5.416259849,0,1.02E+12,3.74E+11,3.315349544,34282399,0.373300446,,,,
Malaysia,2021,Silicon,0,Silicon,5612,100,63.26683667,80.91256105,0,-0.280085789,5.416259849,0,1.02E+12,3.74E+11,3.315349544,34282399,0.373300446,,,,
Malaysia,2021,Tantalum (Ta2O5),1,Tantalum (Ta2O5),0,100,63.26683667,80.91256105,0,-0.280085789,5.416259849,0,1.02E+12,3.74E+11,3.315349544,34282399,0.373300446,,,,
Malaysia,2021,Tin,3013,Tin,0,100,63.26683667,80.91256105,0,-0.280085789,5.416259849,0,1.02E+12,3.74E+11,3.315349544,34282399,0.373300446,,,,
Malaysia,2021,Tin And Alloys Incl. Scrap,0,Tin And Alloys Incl. Scrap,1145,100,63.26683667,80.91256105,0,-0.280085789,5.416259849,0,1.02E+12,3.74E+11,3.315349544,34282399,0.373300446,,,,
Malaysia,2021,Titanium (TiO2),13470,Titanium (TiO2),0,100,63.26683667,80.91256105,0,-0.280085789,5.416259849,0,1.02E+12,3.74E+11,3.315349544,34282399,0.373300446,,,,
Malaysia,2021,Zircon,1518,Zircon,0,100,63.26683667,80.91256105,0,-0.280085789,5.416259849,0,1.02E+12,3.74E+11,3.315349544,34282399,0.373300446,,,,
Malaysia,2021,Zirconium & Scrap,0,Zirconium & Scrap,0,100,63.26683667,80.91256105,0,-0.280085789,5.416259849,0,1.02E+12,3.74E+11,3.315349544,34282399,0.373300446,,,,
Malaysia,2022,Cadmium (incl. Waste & Scrap),0,Cadmium (incl. Waste & Scrap),84,100,60.18112251,81.56894361,0,0,3.686893363,0,1.11E+12,4.08E+11,8.861821876,34695493,0.435095873,,,,
Malaysia,2022,Rare Earths (REO),310,Rare Earths (REO),0,100,60.18112251,81.56894361,0,0,3.686893363,0,1.11E+12,4.08E+11,8.861821876,34695493,0.435095873,,,,
Malaysia,2022,Silicon,0,Silicon,6869,100,60.18112251,81.56894361,0,0,3.686893363,0,1.11E+12,4.08E+11,8.861821876,34695493,0.435095873,,,,
Malaysia,2022,Tantalum (Ta2O5),4,Tantalum (Ta2O5),0,100,60.18112251,81.56894361,0,0,3.686893363,0,1.11E+12,4.08E+11,8.861821876,34695493,0.435095873,,,,
Malaysia,2022,Tin,3521,Tin,0,100,60.18112251,81.56894361,0,0,3.686893363,0,1.11E+12,4.08E+11,8.861821876,34695493,0.435095873,,,,
Malaysia,2022,Tin And Alloys Incl. Scrap,0,Tin And Alloys Incl. Scrap,608,100,60.18112251,81.56894361,0,0,3.686893363,0,1.11E+12,4.08E+11,8.861821876,34695493,0.435095873,,,,
Malaysia,2022,Titanium (TiO2),21180,Titanium (TiO2),0,100,60.18112251,81.56894361,0,0,3.686893363,0,1.11E+12,4.08E+11,8.861821876,34695493,0.435095873,,,,
Malaysia,2022,Zircon,768,Zircon,0,100,60.18112251,81.56894361,0,0,3.686893363,0,1.11E+12,4.08E+11,8.861821876,34695493,0.435095873,,,,
Malaysia,2022,Zirconium & Scrap,0,Zirconium & Scrap,2,100,60.18112251,81.56894361,0,0,3.686893363,0,1.11E+12,4.08E+11,8.861821876,34695493,0.435095873,,,,
Malaysia,2023,Cadmium (incl. Waste & Scrap),0,Cadmium (incl. Waste & Scrap),0,100,64.32091016,0,0,0,1.981110651,0,1.15E+12,4.00E+11,3.555487154,35126298,0.443322477,,,,
Malaysia,2023,Rare Earths (REO),300,Rare Earths (REO),0,100,64.32091016,0,0,0,1.981110651,0,1.15E+12,4.00E+11,3.555487154,35126298,0.443322477,,,,
Malaysia,2023,Silicon,0,Silicon,13414,100,64.32091016,0,0,0,1.981110651,0,1.15E+12,4.00E+11,3.555487154,35126298,0.443322477,,,,
Malaysia,2023,Tantalum (Ta2O5),4,Tantalum (Ta2O5),0,100,64.32091016,0,0,0,1.981110651,0,1.15E+12,4.00E+11,3.555487154,35126298,0.443322477,,,,
Malaysia,2023,Tin,3767,Tin,0,100,64.32091016,0,0,0,1.981110651,0,1.15E+12,4.00E+11,3.555487154,35126298,0.443322477,,,,
Malaysia,2023,Tin And Alloys Incl. Scrap,0,Tin And Alloys Incl. Scrap,1290,100,64.32091016,0,0,0,1.981110651,0,1.15E+12,4.00E+11,3.555487154,35126298,0.443322477,,,,
Malaysia,2023,Titanium (TiO2),15600,Titanium (TiO2),0,100,64.32091016,0,0,0,1.981110651,0,1.15E+12,4.00E+11,3.555487154,35126298,0.443322477,,,,
Malaysia,2023,Zircon,800,Zircon,0,100,64.32091016,0,0,0,1.981110651,0,1.15E+12,4.00E+11,3.555487154,35126298,0.443322477,,,,
Malaysia,2023,Zirconium & Scrap,0,Zirconium & Scrap,0,100,64.32091016,0,0,0,1.981110651,0,1.15E+12,4.00E+11,3.555487154,35126298,0.443322477,,,,
Mauritania,2019,Copper,29620,Copper,0,44.9,0,80.20668365,0,19.79331635,-11.19173438,0,27530956928,7894764886,3.141004893,4467708,-0.712553124,,,,
Mauritania,2020,Copper,28491,Copper,0,45.4,0,81.08993801,0,18.91006199,11.23282992,0,27431664499,8260752385,-0.360657384,4600131,-0.780174633,,,,
Mauritania,2021,Copper,18846,Copper,0,47.7,0,80.64458575,0,19.35541425,11.60475278,0,27635403695,9222536364,0.742715395,4734874,-0.785119752,,,,
Mauritania,2022,Copper,13313,Copper,0,49,0,0,0,0,14.66442086,0,29513507140,9557966698,6.796005102,4875637,-0.745311836,,,,
Mauritania,2023,Copper,13014,Copper,0,50.3,0,0,0,0,7.964465652,0,31434006298,10651709314,6.507187199,5022441,-0.730341415,,,,
Mexico,2019,Antimony,289,Antimony,0,99.6,41.32739406,76.89559476,3.244992591,9.764997579,2.296393436,0,2.73E+12,1.30E+12,-0.392690505,125762982,-0.450459349,,,,
Mexico,2019,Bismuth,251,Bismuth,0,99.6,41.32739406,76.89559476,3.244992591,9.764997579,2.296393436,0,2.73E+12,1.30E+12,-0.392690505,125762982,-0.450459349,,,,
Mexico,2019,Cadmium,952,Cadmium,0,99.6,41.32739406,76.89559476,3.244992591,9.764997579,2.296393436,0,2.73E+12,1.30E+12,-0.392690505,125762982,-0.450459349,,,,
Mexico,2019,Copper,713704,Copper,0,99.6,41.32739406,76.89559476,3.244992591,9.764997579,2.296393436,0,2.73E+12,1.30E+12,-0.392690505,125762982,-0.450459349,,,,
Mexico,2019,Graphite,2342,Graphite,0,99.6,41.32739406,76.89559476,3.244992591,9.764997579,2.296393436,0,2.73E+12,1.30E+12,-0.392690505,125762982,-0.450459349,,,,
Mexico,2019,Molybdenum,21694,Molybdenum,0,99.6,41.32739406,76.89559476,3.244992591,9.764997579,2.296393436,0,2.73E+12,1.30E+12,-0.392690505,125762982,-0.450459349,,,,
Mexico,2019,Phosphate Rock (P2O5),249520,Phosphate Rock (P2O5),0,99.6,41.32739406,76.89559476,3.244992591,9.764997579,2.296393436,0,2.73E+12,1.30E+12,-0.392690505,125762982,-0.450459349,,,,
Mexico,2019,Selenium,127,Selenium,0,99.6,41.32739406,76.89559476,3.244992591,9.764997579,2.296393436,0,2.73E+12,1.30E+12,-0.392690505,125762982,-0.450459349,,,,
Mexico,2019,Tungsten (W),15,Tungsten (W),0,99.6,41.32739406,76.89559476,3.244992591,9.764997579,2.296393436,0,2.73E+12,1.30E+12,-0.392690505,125762982,-0.450459349,,,,
Mexico,2020,Antimony,136,Antimony,0,99.4,45.83734641,76.57107781,3.545076807,13.21379061,2.813184048,0,2.50E+12,1.12E+12,-8.354034566,126799054,-0.444317511,,,,
Mexico,2020,Bismuth,0,Bismuth,0,99.4,45.83734641,76.57107781,3.545076807,13.21379061,2.813184048,0,2.50E+12,1.12E+12,-8.354034566,126799054,-0.444317511,,,,
Mexico,2020,Cadmium,978,Cadmium,0,99.4,45.83734641,76.57107781,3.545076807,13.21379061,2.813184048,0,2.50E+12,1.12E+12,-8.354034566,126799054,-0.444317511,,,,
Mexico,2020,Copper,800316,Copper,0,99.4,45.83734641,76.57107781,3.545076807,13.21379061,2.813184048,0,2.50E+12,1.12E+12,-8.354034566,126799054,-0.444317511,,,,
Mexico,2020,Graphite,2033,Graphite,0,99.4,45.83734641,76.57107781,3.545076807,13.21379061,2.813184048,0,2.50E+12,1.12E+12,-8.354034566,126799054,-0.444317511,,,,
Mexico,2020,Molybdenum,20577,Molybdenum,0,99.4,45.83734641,76.57107781,3.545076807,13.21379061,2.813184048,0,2.50E+12,1.12E+12,-8.354034566,126799054,-0.444317511,,,,
Mexico,2020,Phosphate Rock (P2O5),91240,Phosphate Rock (P2O5),0,99.4,45.83734641,76.57107781,3.545076807,13.21379061,2.813184048,0,2.50E+12,1.12E+12,-8.354034566,126799054,-0.444317511,,,,
Mexico,2020,Selenium,106,Selenium,0,99.4,45.83734641,76.57107781,3.545076807,13.21379061,2.813184048,0,2.50E+12,1.12E+12,-8.354034566,126799054,-0.444317511,,,,
Mexico,2020,Tungsten (W),32,Tungsten (W),0,99.4,45.83734641,76.57107781,3.545076807,13.21379061,2.813184048,0,2.50E+12,1.12E+12,-8.354034566,126799054,-0.444317511,,,,
Mexico,2021,Antimony,413,Antimony,0,100,44.8609558,76.49804386,3.126409415,12.41980365,2.692330451,0,2.65E+12,1.32E+12,6.048483457,127648148,-0.531430747,,,,
Mexico,2021,Bismuth,0,Bismuth,0,100,44.8609558,76.49804386,3.126409415,12.41980365,2.692330451,0,2.65E+12,1.32E+12,6.048483457,127648148,-0.531430747,,,,
Mexico,2021,Cadmium,1051,Cadmium,0,100,44.8609558,76.49804386,3.126409415,12.41980365,2.692330451,0,2.65E+12,1.32E+12,6.048483457,127648148,-0.531430747,,,,
Mexico,2021,Copper,782136,Copper,0,100,44.8609558,76.49804386,3.126409415,12.41980365,2.692330451,0,2.65E+12,1.32E+12,6.048483457,127648148,-0.531430747,,,,
Mexico,2021,Graphite,1509,Graphite,0,100,44.8609558,76.49804386,3.126409415,12.41980365,2.692330451,0,2.65E+12,1.32E+12,6.048483457,127648148,-0.531430747,,,,
Mexico,2021,Molybdenum,19894,Molybdenum,0,100,44.8609558,76.49804386,3.126409415,12.41980365,2.692330451,0,2.65E+12,1.32E+12,6.048483457,127648148,-0.531430747,,,,
Mexico,2021,Phosphate Rock (P2O5),145050,Phosphate Rock (P2O5),0,100,44.8609558,76.49804386,3.126409415,12.41980365,2.692330451,0,2.65E+12,1.32E+12,6.048483457,127648148,-0.531430747,,,,
Mexico,2021,Selenium,135,Selenium,0,100,44.8609558,76.49804386,3.126409415,12.41980365,2.692330451,0,2.65E+12,1.32E+12,6.048483457,127648148,-0.531430747,,,,
Mexico,2021,Tungsten (W),50,Tungsten (W),0,100,44.8609558,76.49804386,3.126409415,12.41980365,2.692330451,0,2.65E+12,1.32E+12,6.048483457,127648148,-0.531430747,,,,
Mexico,2022,Antimony,632,Antimony,0,100,43.98352705,68.35676437,3.155482396,0,2.668125656,0,2.75E+12,1.47E+12,3.710988931,128613117,-0.520094829,,,,
Mexico,2022,Bismuth,0,Bismuth,0,100,43.98352705,68.35676437,3.155482396,0,2.668125656,0,2.75E+12,1.47E+12,3.710988931,128613117,-0.520094829,,,,
Mexico,2022,Cadmium,1174,Cadmium,0,100,43.98352705,68.35676437,3.155482396,0,2.668125656,0,2.75E+12,1.47E+12,3.710988931,128613117,-0.520094829,,,,
Mexico,2022,Copper,828189,Copper,0,100,43.98352705,68.35676437,3.155482396,0,2.668125656,0,2.75E+12,1.47E+12,3.710988931,128613117,-0.520094829,,,,
Mexico,2022,Graphite,3420,Graphite,0,100,43.98352705,68.35676437,3.155482396,0,2.668125656,0,2.75E+12,1.47E+12,3.710988931,128613117,-0.520094829,,,,
Mexico,2022,Molybdenum,19329,Molybdenum,0,100,43.98352705,68.35676437,3.155482396,0,2.668125656,0,2.75E+12,1.47E+12,3.710988931,128613117,-0.520094829,,,,
Mexico,2022,Phosphate Rock (P2O5),132510,Phosphate Rock (P2O5),0,100,43.98352705,68.35676437,3.155482396,0,2.668125656,0,2.75E+12,1.47E+12,3.710988931,128613117,-0.520094829,,,,
Mexico,2022,Selenium,141,Selenium,0,100,43.98352705,68.35676437,3.155482396,0,2.668125656,0,2.75E+12,1.47E+12,3.710988931,128613117,-0.520094829,,,,
Mexico,2022,Tungsten (W),50,Tungsten (W),0,100,43.98352705,68.35676437,3.155482396,0,2.668125656,0,2.75E+12,1.47E+12,3.710988931,128613117,-0.520094829,,,,
Mexico,2023,Antimony,576,Antimony,0,99.7,45.14319385,74.07383507,3.475152631,0,1.70835762,0,2.84E+12,1.79E+12,3.295390957,129739759,-0.490528251,,,,
Mexico,2023,Bismuth,0,Bismuth,0,99.7,45.14319385,74.07383507,3.475152631,0,1.70835762,0,2.84E+12,1.79E+12,3.295390957,129739759,-0.490528251,,,,
Mexico,2023,Cadmium,1021,Cadmium,0,99.7,45.14319385,74.07383507,3.475152631,0,1.70835762,0,2.84E+12,1.79E+12,3.295390957,129739759,-0.490528251,,,,
Mexico,2023,Copper,778839,Copper,0,99.7,45.14319385,74.07383507,3.475152631,0,1.70835762,0,2.84E+12,1.79E+12,3.295390957,129739759,-0.490528251,,,,
Mexico,2023,Graphite,3124,Graphite,0,99.7,45.14319385,74.07383507,3.475152631,0,1.70835762,0,2.84E+12,1.79E+12,3.295390957,129739759,-0.490528251,,,,
Mexico,2023,Molybdenum,28313,Molybdenum,0,99.7,45.14319385,74.07383507,3.475152631,0,1.70835762,0,2.84E+12,1.79E+12,3.295390957,129739759,-0.490528251,,,,
Mexico,2023,Phosphate Rock (P2O5),125700,Phosphate Rock (P2O5),0,99.7,45.14319385,74.07383507,3.475152631,0,1.70835762,0,2.84E+12,1.79E+12,3.295390957,129739759,-0.490528251,,,,
Mexico,2023,Selenium,139,Selenium,0,99.7,45.14319385,74.07383507,3.475152631,0,1.70835762,0,2.84E+12,1.79E+12,3.295390957,129739759,-0.490528251,,,,
Mexico,2023,Tungsten (W),50,Tungsten (W),0,99.7,45.14319385,74.07383507,3.475152631,0,1.70835762,0,2.84E+12,1.79E+12,3.295390957,129739759,-0.490528251,,,,
Mongolia,2019,Copper,290980,Copper,0,98.9,60.84403972,90.15942029,0,8.398405797,17.19893952,0,51598831338,14206359018,5.602244221,3267673,0.001280102,,,,
Mongolia,2019,Molybdenum,2490,Molybdenum,0,98.9,60.84403972,90.15942029,0,8.398405797,17.19893952,0,51598831338,14206359018,5.602244221,3267673,0.001280102,,,,
Mongolia,2019,Tin,20,Tin,0,98.9,60.84403972,90.15942029,0,8.398405797,17.19893952,0,51598831338,14206359018,5.602244221,3267673,0.001280102,,,,
Mongolia,2019,Tungsten (W),370,Tungsten (W),0,98.9,60.84403972,90.15942029,0,8.398405797,17.19893952,0,51598831338,14206359018,5.602244221,3267673,0.001280102,,,,
Mongolia,2020,Copper,291010,Copper,0,99.5,73.93678352,89.76377953,0,8.740006057,12.91307999,0,49247084584,13312981429,-4.557751976,3327204,-0.033397025,,,,
Mongolia,2020,Molybdenum,2890,Molybdenum,0,99.5,73.93678352,89.76377953,0,8.740006057,12.91307999,0,49247084584,13312981429,-4.557751976,3327204,-0.033397025,,,,
Mongolia,2020,Tin,0,Tin,0,99.5,73.93678352,89.76377953,0,8.740006057,12.91307999,0,49247084584,13312981429,-4.557751976,3327204,-0.033397025,,,,
Mongolia,2020,Tungsten (W),35,Tungsten (W),0,99.5,73.93678352,89.76377953,0,8.740006057,12.91307999,0,49247084584,13312981429,-4.557751976,3327204,-0.033397025,,,,
Mongolia,2021,Copper,303030,Copper,0,100,67.57101432,88.91430109,0,9.898964079,14.21773194,0,50053145882,15286441738,1.636769577,3383741,-0.09267658,,,,
Mongolia,2021,Molybdenum,2975,Molybdenum,0,100,67.57101432,88.91430109,0,9.898964079,14.21773194,0,50053145882,15286441738,1.636769577,3383741,-0.09267658,,,,
Mongolia,2021,Tin,11,Tin,0,100,67.57101432,88.91430109,0,9.898964079,14.21773194,0,50053145882,15286441738,1.636769577,3383741,-0.09267658,,,,
Mongolia,2021,Tungsten (W),120,Tungsten (W),0,100,67.57101432,88.91430109,0,9.898964079,14.21773194,0,50053145882,15286441738,1.636769577,3383741,-0.09267658,,,,
Mongolia,2022,Copper,268930,Copper,0,100,0,90.19354839,0,0,14.60530651,0,52572175378,17146471714,5.032709637,3433748,-0.108372313,,,,
Mongolia,2022,Molybdenum,2780,Molybdenum,0,100,0,90.19354839,0,0,14.60530651,0,52572175378,17146471714,5.032709637,3433748,-0.108372313,,,,
Mongolia,2022,Tin,46,Tin,0,100,0,90.19354839,0,0,14.60530651,0,52572175378,17146471714,5.032709637,3433748,-0.108372313,,,,
Mongolia,2022,Tungsten (W),236,Tungsten (W),0,100,0,90.19354839,0,0,14.60530651,0,52572175378,17146471714,5.032709637,3433748,-0.108372313,,,,
Mongolia,2023,Copper,313270,Copper,0,100,0,0,0,0,11.05810699,0,56474141516,20325121394,7.422112762,3481145,-0.080190614,,,,
Mongolia,2023,Molybdenum,2650,Molybdenum,0,100,0,0,0,0,11.05810699,0,56474141516,20325121394,7.422112762,3481145,-0.080190614,,,,
Mongolia,2023,Tin,16,Tin,0,100,0,0,0,0,11.05810699,0,56474141516,20325121394,7.422112762,3481145,-0.080190614,,,,
Mongolia,2023,Tungsten (W),324,Tungsten (W),0,100,0,0,0,0,11.05810699,0,56474141516,20325121394,7.422112762,3481145,-0.080190614,,,,
Morocco,2019,Cobalt,2397,Cobalt,0,99.6,0,77.76230492,0,15.28031212,1.334797896,0,3.22E+11,1.29E+11,2.890974761,36210898,-0.323947522,,,,
Morocco,2019,Copper,30720,Copper,0,99.6,0,77.76230492,0,15.28031212,1.334797896,0,3.22E+11,1.29E+11,2.890974761,36210898,-0.323947522,,,,
Morocco,2019,Nickel,131,Nickel,0,99.6,0,77.76230492,0,15.28031212,1.334797896,0,3.22E+11,1.29E+11,2.890974761,36210898,-0.323947522,,,,
Morocco,2019,Phosphate Rock (P2O5),11267500,Phosphate Rock (P2O5),0,99.6,0,77.76230492,0,15.28031212,1.334797896,0,3.22E+11,1.29E+11,2.890974761,36210898,-0.323947522,,,,
Morocco,2020,Cobalt,2416,Cobalt,0,100,0,78.27042141,0,15.46512383,1.169073346,0,2.99E+11,1.21E+11,-7.178207442,36584208,-0.297219607,,,,
Morocco,2020,Copper,31750,Copper,0,100,0,78.27042141,0,15.46512383,1.169073346,0,2.99E+11,1.21E+11,-7.178207442,36584208,-0.297219607,,,,
Morocco,2020,Nickel,142,Nickel,0,100,0,78.27042141,0,15.46512383,1.169073346,0,2.99E+11,1.21E+11,-7.178207442,36584208,-0.297219607,,,,
Morocco,2020,Phosphate Rock (P2O5),11959000,Phosphate Rock (P2O5),0,100,0,78.27042141,0,15.46512383,1.169073346,0,2.99E+11,1.21E+11,-7.178207442,36584208,-0.297219607,,,,
Morocco,2021,Cobalt,1796,Cobalt,0,100,0,77.81537088,0,16.47148798,1.594223214,0,3.23E+11,1.42E+11,8.154738898,36954442,-0.326541086,,,,
Morocco,2021,Copper,50340,Copper,0,100,0,77.81537088,0,16.47148798,1.594223214,0,3.23E+11,1.42E+11,8.154738898,36954442,-0.326541086,,,,
Morocco,2021,Nickel,147,Nickel,0,100,0,77.81537088,0,16.47148798,1.594223214,0,3.23E+11,1.42E+11,8.154738898,36954442,-0.326541086,,,,
Morocco,2021,Phosphate Rock (P2O5),12176200,Phosphate Rock (P2O5),0,100,0,77.81537088,0,16.47148798,1.594223214,0,3.23E+11,1.42E+11,8.154738898,36954442,-0.326541086,,,,
Morocco,2022,Cobalt,1690,Cobalt,0,100,0,79.4344834,0,0,1.7520598,0,3.28E+11,1.31E+11,1.52720358,37329064,-0.278422616,,,,
Morocco,2022,Copper,31030,Copper,0,100,0,79.4344834,0,0,1.7520598,0,3.28E+11,1.31E+11,1.52720358,37329064,-0.278422616,,,,
Morocco,2022,Nickel,157,Nickel,0,100,0,79.4344834,0,0,1.7520598,0,3.28E+11,1.31E+11,1.52720358,37329064,-0.278422616,,,,
Morocco,2022,Phosphate Rock (P2O5),9728000,Phosphate Rock (P2O5),0,100,0,79.4344834,0,0,1.7520598,0,3.28E+11,1.31E+11,1.52720358,37329064,-0.278422616,,,,
Morocco,2023,Cobalt,1506,Cobalt,0,100,0,0,0,0,0.758899868,0,3.40E+11,1.44E+11,3.403341301,37712505,-0.270166486,,,,
Morocco,2023,Copper,31590,Copper,0,100,0,0,0,0,0.758899868,0,3.40E+11,1.44E+11,3.403341301,37712505,-0.270166486,,,,
Morocco,2023,Nickel,130,Nickel,0,100,0,0,0,0,0.758899868,0,3.40E+11,1.44E+11,3.403341301,37712505,-0.270166486,,,,
Morocco,2023,Phosphate Rock (P2O5),9158800,Phosphate Rock (P2O5),0,100,0,0,0,0,0.758899868,0,3.40E+11,1.44E+11,3.403341301,37712505,-0.270166486,,,,
Mozambique,2019,Beryllium (conc.),45,Beryllium (conc.),0,29.7,78.8783415,20.62588905,0,0.052736947,21.78419149,0,45689926258,15512759047,2.317813948,29884380,-0.824281027,,,,
Mozambique,2019,Graphite,153000,Graphite,0,29.7,78.8783415,20.62588905,0,0.052736947,21.78419149,0,45689926258,15512759047,2.317813948,29884380,-0.824281027,,,,
Mozambique,2019,Niobium (Nb2O5),11,Niobium (Nb2O5),0,29.7,78.8783415,20.62588905,0,0.052736947,21.78419149,0,45689926258,15512759047,2.317813948,29884380,-0.824281027,,,,
Mozambique,2019,Tantalum (Ta2O5),59,Tantalum (Ta2O5),0,29.7,78.8783415,20.62588905,0,0.052736947,21.78419149,0,45689926258,15512759047,2.317813948,29884380,-0.824281027,,,,
Mozambique,2019,Titanium (TiO2),786900,Titanium (TiO2),0,29.7,78.8783415,20.62588905,0,0.052736947,21.78419149,0,45689926258,15512759047,2.317813948,29884380,-0.824281027,,,,
Mozambique,2019,Zircon,121768,Zircon,0,29.7,78.8783415,20.62588905,0,0.052736947,21.78419149,0,45689926258,15512759047,2.317813948,29884380,-0.824281027,,,,
Mozambique,2020,Beryllium (conc.),80,Beryllium (conc.),0,30.6,101.3909318,16.48796384,0,0.719751918,22.39443703,0,45132727327,14235420174,-1.2195225,30783688,-0.887584498,,,,
Mozambique,2020,Graphite,18159,Graphite,0,30.6,101.3909318,16.48796384,0,0.719751918,22.39443703,0,45132727327,14235420174,-1.2195225,30783688,-0.887584498,,,,
Mozambique,2020,Niobium (Nb2O5),17,Niobium (Nb2O5),0,30.6,101.3909318,16.48796384,0,0.719751918,22.39443703,0,45132727327,14235420174,-1.2195225,30783688,-0.887584498,,,,
Mozambique,2020,Tantalum (Ta2O5),94,Tantalum (Ta2O5),0,30.6,101.3909318,16.48796384,0,0.719751918,22.39443703,0,45132727327,14235420174,-1.2195225,30783688,-0.887584498,,,,
Mozambique,2020,Titanium (TiO2),874000,Titanium (TiO2),0,30.6,101.3909318,16.48796384,0,0.719751918,22.39443703,0,45132727327,14235420174,-1.2195225,30783688,-0.887584498,,,,
